time, SerialBuffer[bytes],Frame counter[],Status 1[],Status 2[],Rx byte number[],Rx command number[],Last command 1[],Last command 2[],Last command 3[],Last command 4[],Last command 5[],Last command 6[],Last command 7[],Pump DAC set voltage[V],Reservoir heater on temperature[degC],Reservoir heater off temperature[degC],FPGA board input voltage[V],FPGA board input current[A],TBD1[A],FPGA board temperature[degC],FPGA board pressure[kPa],PW module temperature[degC],Res. Loadcell[V],TBD3[V],RTD temperature 1(Res.)[degC],RTD temperature 2[degC],RTD temperature 3[degC],RTD temperature 4[degC],RTD temperature 5[degC],RTD temperature 6[degC],RTD temperature 7[degC],RTD temperature 8[degC],RTD temperature 9[degC],RTD temperature 10[degC],RTD temperature 11[degC],RTD temperature 12[degC],RTD temperature 13[degC],RTD temperature 14[degC],RTD temperature 15[degC],RTD temperature 16[degC],RTD temperature 17[degC],RTD temperature 18[degC],RTD temperature 19[degC],RTD temperature 20[degC],RTD temperature 21[degC],RTD temperature 22[degC],RTD temperature 23[degC],RTD temperature 24[degC],RTD temperature 25[degC],RTD temperature 26[degC],RTD temperature 27[degC],RTD temperature 28[degC],RTD temperature 29[degC],RTD temperature 30[degC],RTD temperature 31[degC],RTD temperature 32[degC],RTD temperature 33[degC],RTD temperature 34[degC],RTD temperature 35[degC],RTD temperature 36[degC],RTD temperature 37[degC],RTD temperature 38[degC],RTD temperature 39[degC],RTD temperature 40[degC],RTD temperature 41[degC],RTD temperature 42[degC],RTD temperature 43[degC],RTD temperature 44[degC],RTD temperature 45[degC],RTD temperature 46[degC],RTD temperature 47[degC],RTD temperature 48[degC]
2021/07/20 20:00:00.871656 ,0,1129297,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.62,0.13,0.00,37.22,101.24,48.46,0.00,0.00,-71.05,-79.52,-69.27,-69.94,-68.38,-58.21,-57.30,-47.34,-62.76,-63.33,-46.75,-40.85,-83.64,-88.68,-89.11,-88.04,-67.49,-66.81,-67.37,-65.02,-57.52,-66.14,-60.26,-22.55,-18.32,2.86,-26.98,-84.40,-88.47,-88.58,-83.86,-66.37,-50.60,-65.58,-60.61,-61.51,-55.11,-60.72,-59.12,-56.38,280.88,-52.81,-35.95,-41.20,280.44,280.66,280.88,26.27
2021/07/20 20:00:01.855301 ,0,1129298,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.59,0.13,0.00,38.93,101.10,49.07,0.00,0.00,-70.94,-79.74,-69.72,-70.05,-68.60,-58.55,-56.84,-47.22,-62.53,-62.99,-46.40,-40.97,-83.75,-88.90,-89.00,-87.72,-67.82,-66.70,-67.49,-64.68,-57.30,-66.37,-60.26,-22.67,-18.20,2.73,-27.10,-84.72,-88.36,-88.36,-84.18,-66.37,-50.49,-64.79,-60.26,-61.29,-55.23,-60.83,-59.24,-56.61,280.66,-52.81,-35.95,-41.20,280.66,280.66,280.66,26.41
2021/07/20 20:00:02.854892 ,0,1129299,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.59,0.13,0.00,37.59,101.33,48.58,0.00,0.00,-70.94,-79.63,-69.72,-69.83,-68.83,-59.12,-56.84,-47.10,-62.31,-62.99,-46.40,-40.97,-83.75,-88.79,-89.00,-87.72,-67.82,-66.81,-67.37,-64.79,-57.52,-66.93,-60.15,-22.67,-18.20,2.60,-27.22,-84.83,-88.15,-88.26,-83.86,-66.70,-50.37,-64.68,-59.81,-61.17,-55.46,-60.95,-59.12,-56.61,280.66,-52.69,-35.71,-41.08,280.66,280.44,280.66,26.41
2021/07/20 20:00:03.870542 ,0,1129300,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.60,0.13,0.00,37.47,101.19,47.97,0.00,0.00,-71.17,-79.52,-69.61,-69.83,-69.16,-59.81,-56.84,-46.87,-62.53,-63.21,-46.28,-40.97,-83.53,-88.68,-89.11,-87.83,-67.49,-66.81,-67.71,-65.13,-57.64,-66.48,-59.81,-22.42,-18.32,2.73,-26.85,-84.93,-88.36,-88.90,-83.86,-66.59,-50.49,-64.68,-59.58,-60.61,-55.23,-60.83,-59.12,-56.95,280.88,-52.69,-35.83,-41.20,280.44,280.44,280.88,26.41
2021/07/20 20:00:04.890515 ,0,1129301,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.61,0.13,0.00,36.00,101.22,47.60,0.00,0.00,-70.72,-79.52,-69.61,-69.94,-69.39,-61.17,-56.49,-46.51,-62.53,-62.99,-45.93,-40.85,-83.75,-88.79,-89.11,-87.83,-67.71,-66.93,-67.60,-64.90,-57.52,-66.48,-60.04,-22.55,-18.45,2.60,-27.10,-84.50,-88.26,-88.26,-83.86,-66.70,-50.37,-64.23,-59.01,-60.49,-55.69,-60.95,-59.01,-56.95,280.44,-52.57,-35.71,-40.97,281.10,280.44,280.22,26.27
2021/07/20 20:00:05.900460 ,0,1129302,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.61,0.13,0.00,37.22,101.22,47.36,0.00,0.00,-70.94,-79.63,-69.61,-69.83,-69.39,-62.19,-56.61,-46.63,-62.53,-63.21,-45.93,-40.85,-83.43,-88.68,-89.11,-87.93,-67.60,-66.93,-67.71,-65.02,-57.52,-66.25,-60.04,-22.55,-18.20,2.86,-27.10,-84.18,-88.47,-88.47,-83.75,-66.59,-50.72,-64.23,-58.55,-59.69,-55.46,-61.06,-59.24,-57.64,280.88,-53.04,-36.07,-41.20,280.88,281.10,280.66,26.27
2021/07/20 20:00:06.898672 ,0,1129303,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.60,0.13,0.00,37.47,101.22,47.23,0.00,0.00,-70.83,-79.52,-69.72,-69.83,-69.50,-63.44,-56.38,-46.40,-62.53,-62.99,-45.81,-40.97,-83.64,-88.79,-89.11,-87.83,-67.60,-66.93,-67.71,-65.35,-57.52,-66.37,-60.26,-22.55,-18.32,2.86,-26.98,-83.96,-88.36,-88.47,-83.75,-66.59,-50.72,-64.00,-58.10,-59.58,-55.46,-61.17,-59.47,-57.75,280.66,-53.04,-36.07,-41.20,280.88,281.10,280.88,26.27
2021/07/20 20:00:07.924702 ,0,1129304,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.61,0.13,0.00,37.47,101.22,50.04,0.00,0.00,-70.72,-79.52,-69.72,-69.94,-70.05,-64.12,-56.15,-46.28,-62.53,-62.87,-45.46,-40.73,-83.64,-88.79,-89.21,-87.93,-67.71,-67.15,-67.93,-65.02,-57.41,-66.25,-60.38,-22.79,-18.07,2.73,-27.22,-84.18,-88.36,-88.36,-83.64,-66.59,-50.60,-63.44,-57.52,-59.24,-55.69,-61.29,-59.35,-57.98,280.66,-53.04,-35.95,-41.08,280.88,280.88,279.79,26.27
2021/07/20 20:00:08.938663 ,0,1129305,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.60,0.13,0.00,36.00,101.22,48.09,0.00,0.00,-70.94,-79.63,-69.61,-69.83,-69.61,-64.79,-56.15,-46.28,-62.31,-62.87,-45.57,-40.85,-83.75,-88.79,-89.11,-87.83,-67.71,-67.04,-67.71,-65.02,-57.52,-66.59,-60.38,-22.67,-18.20,2.60,-27.22,-84.61,-88.26,-88.26,-83.53,-66.59,-50.60,-63.78,-57.18,-59.01,-55.80,-61.29,-59.47,-58.21,280.22,-53.15,-35.83,-40.97,281.10,280.88,280.44,26.13
2021/07/20 20:00:09.948746 ,0,1129306,00001100,00000000,0,0,B'\XE1',B'\X02',B'\XB5',B'\R',B'\XB9',B'\R',B'\XEF',0.00,-70.50,-70.05,11.60,0.13,0.00,37.22,101.22,47.36,0.00,0.00,-70.83,-79.52,-69.72,-69.83,-69.61,-65.58,-56.26,-46.04,-62.42,-62.76,-45.46,-40.85,-83.64,-88.68,-89.11,-87.93,-67.49,-66.93,-67.93,-65.24,-57.64,-66.37,-59.92,-22.55,-18.32,2.73,-26.98,-84.50,-88.36,-88.47,-83.86,-66.70,-50.72,-64.57,-57.18,-58.44,-55.57,-61.17,-59.35,-58.55,280.88,-53.04,-35.95,-41.20,280.66,280.66,281.10,26.27
