time, SerialBuffer[bytes],Frame counter[],Status 1[],Status 2[],Rx byte number[],Rx command number[],Last command 1[],Last command 2[],Last command 3[],Last command 4[],Last command 5[],Last command 6[],Last command 7[],Pump DAC set voltage[V],Reservoir heater on temperature[degC],Reservoir heater off temperature[degC],FPGA board input voltage[V],FPGA board input current[A],TBD1[A],FPGA board temperature[degC],FPGA board pressure[kPa],PW module temperature[degC],Res. Loadcell[V],TBD3[V],RTD temperature 1(Res.)[degC],RTD temperature 2[degC],RTD temperature 3[degC],RTD temperature 4[degC],RTD temperature 5[degC],RTD temperature 6[degC],RTD temperature 7[degC],RTD temperature 8[degC],RTD temperature 9[degC],RTD temperature 10[degC],RTD temperature 11[degC],RTD temperature 12[degC],RTD temperature 13[degC],RTD temperature 14[degC],RTD temperature 15[degC],RTD temperature 16[degC],RTD temperature 17[degC],RTD temperature 18[degC],RTD temperature 19[degC],RTD temperature 20[degC],RTD temperature 21[degC],RTD temperature 22[degC],RTD temperature 23[degC],RTD temperature 24[degC],RTD temperature 25[degC],RTD temperature 26[degC],RTD temperature 27[degC],RTD temperature 28[degC],RTD temperature 29[degC],RTD temperature 30[degC],RTD temperature 31[degC],RTD temperature 32[degC],RTD temperature 33[degC],RTD temperature 34[degC],RTD temperature 35[degC],RTD temperature 36[degC],RTD temperature 37[degC],RTD temperature 38[degC],RTD temperature 39[degC],RTD temperature 40[degC],RTD temperature 41[degC],RTD temperature 42[degC],RTD temperature 43[degC],RTD temperature 44[degC],RTD temperature 45[degC],RTD temperature 46[degC],RTD temperature 47[degC],RTD temperature 48[degC]
2021/05/25 15:00:00.693612 ,0,356131,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.61,0.12,0.00,34.66,102.21,42.96,0.00,0.00,5.88,2.86,6.01,7.72,7.72,8.38,8.11,7.32,7.98,7.98,7.59,7.59,-1.55,-2.07,-2.20,-0.52,5.35,7.85,7.85,7.98,8.51,8.38,7.98,7.59,6.66,7.06,6.80,-1.81,-1.68,-2.46,0.39,7.45,7.98,7.85,7.85,7.85,9.30,8.25,8.91,281.10,280.66,12.09,21.63,20.41,280.22,280.44,280.44,280.88
2021/05/25 15:00:02.351202 ,181,356132,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.61,0.12,0.00,34.54,102.24,43.94,0.00,0.00,6.14,3.12,6.27,7.59,7.45,8.38,8.25,7.45,7.72,7.98,7.72,7.72,-1.55,-2.20,-2.46,-0.52,5.22,7.45,7.72,7.98,8.64,8.64,7.85,7.19,6.93,7.06,6.66,-2.07,-1.68,-2.20,0.52,7.45,7.98,8.11,8.25,7.85,8.77,7.98,8.91,281.32,280.22,12.09,21.90,20.68,281.10,280.22,280.22,280.66
2021/05/25 15:00:04.185686 ,96,356134,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.60,0.12,0.00,36.00,102.18,45.28,0.00,0.00,6.01,2.99,6.40,7.85,7.45,7.98,7.98,7.32,7.59,7.72,7.45,7.72,-1.30,-1.94,-2.46,-0.78,5.48,7.72,7.45,7.59,8.38,8.51,8.11,7.45,6.80,7.19,6.93,-1.94,-2.07,-2.59,0.26,7.59,7.59,7.72,7.98,7.98,9.17,8.11,8.91,280.88,280.66,11.96,21.63,20.41,280.66,280.66,280.66,280.66
2021/05/25 15:00:05.673727 ,0,356136,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.62,0.13,0.00,35.64,102.21,45.65,0.00,0.00,5.88,3.12,6.27,7.72,7.45,7.98,7.85,7.45,7.59,7.59,7.59,7.72,-1.30,-2.07,-2.46,-0.91,5.35,7.45,7.45,7.59,8.51,8.51,7.98,7.32,6.93,7.19,6.93,-2.07,-1.94,-2.59,0.52,7.72,7.72,7.85,8.11,7.98,9.04,8.11,8.64,280.88,280.66,11.96,21.63,20.55,280.66,280.88,280.44,280.44
2021/05/25 15:00:07.180326 ,88,356137,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.60,0.12,0.00,34.78,102.24,45.04,0.00,0.00,6.01,2.99,6.14,7.72,7.59,8.11,7.98,7.32,7.59,7.85,7.59,7.72,-1.55,-2.20,-2.97,-0.65,5.22,7.59,7.59,7.85,8.51,8.38,7.85,7.06,6.93,7.06,6.66,-2.59,-2.07,-2.46,0.52,7.59,7.72,8.11,8.11,7.85,8.77,7.98,8.64,281.32,280.66,11.82,21.77,20.68,280.88,280.66,280.22,280.44
2021/05/25 15:00:08.648421 ,181,356138,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.59,0.12,0.00,34.91,102.18,43.82,0.00,0.00,5.74,2.86,6.27,7.85,7.59,7.98,7.85,7.06,7.59,7.59,7.32,7.59,-1.30,-2.07,-2.46,-0.65,5.48,7.59,7.32,7.59,8.25,8.51,7.98,7.32,6.80,7.19,6.93,-2.07,-1.81,-2.72,0.26,7.72,7.59,7.85,8.11,7.98,9.04,7.98,7.98,281.10,280.44,11.96,21.63,20.55,280.88,280.66,280.44,280.44
2021/05/25 15:00:10.175799 ,88,356140,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.60,0.13,0.00,34.78,102.18,43.94,0.00,0.00,5.88,2.86,5.74,7.72,7.32,7.98,7.98,7.45,7.59,7.72,7.59,7.72,-1.55,-2.33,-2.59,-0.78,5.09,7.32,7.45,7.85,8.51,8.38,7.72,7.06,6.80,6.93,6.53,-2.33,-1.94,-2.46,0.39,7.45,7.85,7.98,7.98,7.72,8.64,7.98,8.91,281.54,280.22,11.96,21.90,20.68,280.66,280.22,280.22,280.44
2021/05/25 15:00:11.655862 ,181,356141,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.60,0.12,0.00,34.17,102.21,43.82,0.00,0.00,6.01,2.73,6.01,7.45,7.45,7.98,7.98,7.32,7.72,7.85,7.45,7.59,-1.43,-2.20,-2.59,-0.78,5.22,7.59,7.45,7.72,8.38,8.38,7.32,7.19,6.66,7.19,6.66,-2.20,-2.07,-2.59,0.26,7.59,7.72,7.98,8.11,7.32,8.77,7.85,8.77,281.10,280.22,11.96,21.90,20.68,280.88,280.66,280.22,280.44
2021/05/25 15:00:13.194429 ,104,356143,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.61,0.12,0.00,36.25,102.21,44.55,0.00,0.00,6.01,2.86,6.01,7.59,7.32,8.11,7.98,7.32,7.59,7.72,7.19,7.59,-1.68,-2.33,-2.59,-0.78,5.09,7.45,7.45,7.72,8.38,8.38,7.59,7.06,6.66,6.93,6.53,-2.20,-2.07,-2.59,0.13,7.45,7.72,7.85,7.98,7.72,8.77,7.98,8.77,281.10,280.44,11.96,21.63,20.55,280.66,280.44,280.66,280.66
2021/05/25 15:00:14.687455 ,0,356145,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.60,0.13,0.00,34.30,102.18,44.55,0.00,0.00,5.74,2.73,6.14,7.45,7.32,8.11,7.85,7.19,7.72,7.72,7.45,7.45,-1.81,-2.33,-2.59,-0.78,4.96,7.45,7.59,7.72,8.25,8.25,7.45,7.19,6.53,6.93,6.66,-2.20,-2.07,-2.72,-0.00,7.19,7.59,7.72,7.72,7.06,8.91,7.98,8.64,280.88,280.44,11.96,21.77,20.55,280.66,280.66,280.66,280.66
