time, SerialBuffer[bytes],Frame counter[],Status 1[],Status 2[],Rx byte number[],Rx command number[],Last command 1[],Last command 2[],Last command 3[],Last command 4[],Last command 5[],Last command 6[],Last command 7[],Pump DAC set voltage[V],Reservoir heater on temperature[degC],Reservoir heater off temperature[degC],FPGA board input voltage[V],FPGA board input current[A],TBD1[A],FPGA board temperature[degC],FPGA board pressure[kPa],PW module temperature[degC],Res. Loadcell[V],TBD3[V],RTD temperature 1(Res.)[degC],RTD temperature 2[degC],RTD temperature 3[degC],RTD temperature 4[degC],RTD temperature 5[degC],RTD temperature 6[degC],RTD temperature 7[degC],RTD temperature 8[degC],RTD temperature 9[degC],RTD temperature 10[degC],RTD temperature 11[degC],RTD temperature 12[degC],RTD temperature 13[degC],RTD temperature 14[degC],RTD temperature 15[degC],RTD temperature 16[degC],RTD temperature 17[degC],RTD temperature 18[degC],RTD temperature 19[degC],RTD temperature 20[degC],RTD temperature 21[degC],RTD temperature 22[degC],RTD temperature 23[degC],RTD temperature 24[degC],RTD temperature 25[degC],RTD temperature 26[degC],RTD temperature 27[degC],RTD temperature 28[degC],RTD temperature 29[degC],RTD temperature 30[degC],RTD temperature 31[degC],RTD temperature 32[degC],RTD temperature 33[degC],RTD temperature 34[degC],RTD temperature 35[degC],RTD temperature 36[degC],RTD temperature 37[degC],RTD temperature 38[degC],RTD temperature 39[degC],RTD temperature 40[degC],RTD temperature 41[degC],RTD temperature 42[degC],RTD temperature 43[degC],RTD temperature 44[degC],RTD temperature 45[degC],RTD temperature 46[degC],RTD temperature 47[degC],RTD temperature 48[degC]
2021/06/08 22:00:00.463281 ,0,34864,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.60,0.13,0.00,39.42,101.73,54.80,0.00,0.00,-50.37,-60.04,-56.26,-46.75,-49.20,-48.62,-48.39,-49.20,-49.67,-49.44,-49.32,-47.92,-61.63,-65.24,-65.92,-65.24,-51.76,-49.44,-49.44,-48.74,-46.04,-47.69,-45.34,-49.44,-50.02,-33.42,-27.83,-59.47,-65.13,-65.58,-62.87,-48.74,-47.69,-48.04,-46.75,-47.57,-43.81,-44.40,-43.22,28.74,280.66,-36.55,-14.31,-18.32,281.32,281.10,280.66,280.66
2021/06/08 22:00:01.452426 ,0,34865,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.63,0.13,0.00,39.30,101.92,54.07,0.00,0.00,-50.37,-60.15,-56.61,-46.75,-49.09,-48.50,-48.27,-49.32,-49.20,-49.20,-49.32,-48.04,-61.85,-65.35,-65.69,-65.02,-52.11,-49.44,-49.20,-48.27,-45.93,-47.92,-45.57,-49.55,-50.02,-33.78,-28.08,-59.58,-64.90,-65.35,-62.87,-48.74,-47.57,-48.04,-46.98,-47.80,-43.81,-44.40,-43.10,28.74,280.66,-36.43,-14.19,-18.45,281.54,280.88,280.66,280.88
2021/06/08 22:00:02.453635 ,0,34866,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,39.79,101.81,55.78,0.00,0.00,-50.37,-60.15,-56.49,-46.98,-49.20,-48.50,-48.15,-49.20,-49.44,-49.20,-49.20,-47.92,-61.85,-65.47,-65.92,-65.13,-52.34,-49.44,-49.32,-48.39,-45.69,-47.57,-45.46,-49.44,-49.79,-33.54,-27.95,-59.69,-65.35,-65.58,-62.87,-48.74,-47.80,-48.15,-46.87,-47.69,-43.57,-44.28,-43.10,28.74,280.88,-36.43,-13.93,-18.57,280.88,280.88,280.66,280.88
2021/06/08 22:00:03.457773 ,0,34867,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,39.79,101.84,54.31,0.00,0.00,-50.37,-60.15,-56.38,-46.75,-49.09,-48.50,-48.39,-49.44,-49.32,-49.20,-49.32,-48.15,-61.97,-65.35,-65.69,-65.13,-52.11,-49.32,-48.97,-48.27,-45.81,-47.80,-45.69,-49.44,-49.90,-34.02,-28.20,-59.58,-65.24,-65.47,-62.87,-48.97,-47.57,-48.04,-46.87,-47.69,-43.81,-44.40,-43.10,28.74,280.66,-36.67,-14.19,-18.45,280.88,281.10,280.88,280.88
2021/06/08 22:00:04.469791 ,0,34868,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.60,0.13,0.00,39.79,101.78,53.22,0.00,0.00,-50.37,-60.15,-56.26,-46.63,-49.09,-48.62,-48.85,-49.44,-49.44,-49.20,-49.44,-48.15,-61.74,-65.13,-65.58,-65.13,-51.88,-49.20,-49.09,-48.85,-45.81,-47.92,-45.69,-49.20,-49.90,-37.87,-27.95,-59.12,-65.24,-65.47,-62.99,-48.85,-47.69,-48.15,-46.87,-47.57,-43.69,-44.28,-43.22,28.74,280.66,-36.55,-14.19,-18.45,281.10,281.10,280.88,280.88
2021/06/08 22:00:05.472675 ,0,34869,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.59,0.13,0.00,41.50,101.81,54.80,0.00,0.00,-50.37,-60.26,-56.49,-46.87,-49.09,-48.50,-48.27,-49.32,-49.44,-49.32,-49.32,-47.92,-61.74,-65.35,-65.69,-65.13,-52.00,-49.20,-49.20,-48.50,-46.28,-47.92,-45.57,-49.20,-49.90,-41.92,-27.95,-58.78,-65.24,-65.69,-63.10,-48.97,-47.69,-48.74,-47.10,-47.69,-43.57,-44.04,-42.98,28.61,281.10,-36.31,-14.06,-18.45,280.66,280.66,281.10,281.10
2021/06/08 22:00:06.476730 ,0,34870,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.59,0.13,0.00,41.38,101.78,54.56,0.00,0.00,-50.49,-60.26,-56.26,-46.51,-49.20,-48.62,-48.50,-49.44,-49.44,-49.44,-49.55,-48.15,-61.74,-65.13,-65.58,-65.13,-51.88,-49.09,-49.20,-48.74,-46.16,-48.04,-45.57,-49.44,-49.90,-44.16,-28.20,-59.01,-65.24,-65.58,-62.87,-48.74,-48.50,-48.27,-46.87,-47.45,-43.57,-44.16,-43.22,28.61,280.88,-36.55,-14.31,-18.57,280.88,281.54,281.10,281.10
2021/06/08 22:00:07.480076 ,0,34871,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,39.79,101.81,53.22,0.00,0.00,-50.37,-60.15,-56.38,-46.75,-49.20,-48.62,-48.62,-49.32,-49.55,-49.44,-49.44,-48.04,-61.63,-65.13,-65.69,-65.35,-51.88,-49.20,-49.44,-49.09,-46.28,-48.04,-45.34,-49.32,-50.02,-45.10,-28.08,-58.90,-65.02,-65.58,-62.99,-48.85,-48.04,-48.15,-46.98,-47.57,-43.57,-44.16,-43.22,28.88,280.88,-36.55,-14.19,-18.32,281.10,281.32,280.66,280.88
2021/06/08 22:00:08.501374 ,0,34872,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,39.67,101.87,53.09,0.00,0.00,-50.25,-60.26,-56.38,-46.63,-48.97,-48.39,-48.39,-49.44,-49.32,-49.20,-49.90,-48.15,-61.97,-65.35,-65.58,-65.24,-52.11,-49.32,-49.32,-48.62,-46.04,-48.04,-45.46,-49.32,-49.90,-45.57,-28.32,-59.24,-65.13,-65.69,-62.87,-48.74,-47.80,-48.15,-46.87,-47.45,-43.34,-44.16,-43.22,28.74,281.10,-36.43,-14.19,-18.57,280.88,280.88,281.10,281.10
2021/06/08 22:00:09.496662 ,0,34873,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.63,0.13,0.00,38.32,101.84,54.07,0.00,0.00,-50.14,-60.04,-56.38,-46.87,-49.32,-48.62,-48.27,-49.20,-49.55,-49.44,-49.32,-47.80,-61.63,-65.47,-65.92,-65.47,-52.11,-49.32,-49.44,-48.62,-45.93,-47.80,-45.34,-49.44,-49.90,-45.69,-28.32,-59.35,-65.13,-65.58,-62.87,-48.85,-47.69,-48.04,-46.87,-47.57,-43.45,-44.16,-42.98,29.02,280.66,-36.43,-13.93,-18.20,281.10,280.66,280.66,280.66
