time, SerialBuffer[bytes],Frame counter[],Status 1[],Status 2[],Rx byte number[],Rx command number[],Last command 1[],Last command 2[],Last command 3[],Last command 4[],Last command 5[],Last command 6[],Last command 7[],Pump DAC set voltage[V],Reservoir heater on temperature[degC],Reservoir heater off temperature[degC],FPGA board input voltage[V],FPGA board input current[A],TBD1[A],FPGA board temperature[degC],FPGA board pressure[kPa],PW module temperature[degC],Res. Loadcell[V],TBD3[V],RTD temperature 1(Res.)[degC],RTD temperature 2[degC],RTD temperature 3[degC],RTD temperature 4[degC],RTD temperature 5[degC],RTD temperature 6[degC],RTD temperature 7[degC],RTD temperature 8[degC],RTD temperature 9[degC],RTD temperature 10[degC],RTD temperature 11[degC],RTD temperature 12[degC],RTD temperature 13[degC],RTD temperature 14[degC],RTD temperature 15[degC],RTD temperature 16[degC],RTD temperature 17[degC],RTD temperature 18[degC],RTD temperature 19[degC],RTD temperature 20[degC],RTD temperature 21[degC],RTD temperature 22[degC],RTD temperature 23[degC],RTD temperature 24[degC],RTD temperature 25[degC],RTD temperature 26[degC],RTD temperature 27[degC],RTD temperature 28[degC],RTD temperature 29[degC],RTD temperature 30[degC],RTD temperature 31[degC],RTD temperature 32[degC],RTD temperature 33[degC],RTD temperature 34[degC],RTD temperature 35[degC],RTD temperature 36[degC],RTD temperature 37[degC],RTD temperature 38[degC],RTD temperature 39[degC],RTD temperature 40[degC],RTD temperature 41[degC],RTD temperature 42[degC],RTD temperature 43[degC],RTD temperature 44[degC],RTD temperature 45[degC],RTD temperature 46[degC],RTD temperature 47[degC],RTD temperature 48[degC]
2021/06/09 15:00:00.262734 ,0,96064,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.60,0.12,0.00,38.93,101.58,48.33,0.00,0.00,-21.43,-22.17,-22.79,-21.93,-16.32,-13.18,-7.59,-8.23,-17.20,-15.82,-3.88,-11.03,-19.20,-19.32,-19.57,-19.94,-25.01,-22.30,-22.05,-0.52,-4.91,-3.10,4.17,-4.52,-4.01,8.51,-7.59,-19.44,-20.19,-20.31,-19.32,-5.80,-6.96,-8.49,-6.44,-4.91,26.55,32.48,64.45,27.92,280.88,-2.20,-1.81,-2.20,280.88,280.66,280.66,280.88
2021/06/09 15:00:01.252938 ,0,96065,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.12,0.00,36.98,101.58,47.72,0.00,0.00,-21.43,-22.05,-22.55,-22.05,-16.57,-13.43,-7.72,-8.10,-17.32,-15.95,-3.88,-10.90,-19.07,-19.57,-19.44,-20.07,-24.89,-22.42,-22.05,-0.52,-4.91,-2.97,4.30,-4.52,-3.75,8.51,-7.85,-19.57,-20.19,-20.19,-19.32,-5.67,-6.96,-8.36,-6.32,-4.78,26.41,32.48,64.45,27.78,280.44,-2.33,-1.81,-2.20,281.10,280.66,280.66,281.32
2021/06/09 15:00:02.263024 ,0,96066,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.64,0.12,0.00,37.59,101.67,48.58,0.00,0.00,-21.31,-22.17,-22.55,-22.05,-16.57,-13.30,-7.59,-8.10,-17.32,-15.82,-3.75,-10.90,-19.20,-19.57,-19.94,-20.07,-25.01,-22.42,-22.05,-0.39,-4.78,-2.85,4.30,-4.65,-3.75,8.64,-7.85,-19.44,-20.31,-20.31,-19.20,-5.55,-7.08,-8.36,-6.19,-4.78,26.55,32.20,64.30,27.64,280.66,-2.33,-1.81,-2.33,280.66,280.88,280.66,280.01
2021/06/09 15:00:03.262941 ,0,96067,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,37.47,101.58,47.84,0.00,0.00,-21.43,-22.17,-22.55,-22.05,-16.45,-13.30,-7.59,-8.36,-17.20,-15.82,-3.75,-10.90,-19.20,-19.57,-19.69,-20.31,-25.01,-22.42,-21.80,-0.39,-4.78,-2.85,4.30,-4.65,-3.75,8.64,-7.85,-19.82,-20.44,-20.19,-19.20,-5.55,-7.08,-8.36,-6.19,-4.65,26.55,32.20,63.56,27.64,280.88,-2.33,-2.07,-2.33,280.66,281.10,280.88,280.88
2021/06/09 15:00:04.263177 ,0,96068,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.60,0.13,0.00,39.06,101.58,47.84,0.00,0.00,-21.43,-22.17,-22.55,-22.05,-16.45,-13.30,-7.72,-8.87,-17.07,-15.82,-3.75,-11.16,-19.20,-19.32,-19.44,-19.94,-25.01,-22.17,-21.80,-0.39,-5.03,-3.23,4.17,-4.52,-4.01,8.25,-7.98,-19.57,-19.94,-19.94,-19.32,-5.67,-6.83,-7.98,-6.19,-4.78,26.41,32.34,64.30,27.78,280.66,-2.33,-1.94,-2.97,280.66,280.88,280.88,280.88
2021/06/09 15:00:05.273090 ,0,96069,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.62,0.13,0.00,38.45,101.61,49.92,0.00,0.00,-21.18,-22.05,-22.55,-22.42,-16.57,-13.30,-7.72,-8.10,-17.32,-15.69,-3.75,-10.90,-19.07,-19.57,-19.69,-20.07,-25.50,-22.30,-21.93,-0.39,-4.78,-2.85,4.30,-4.65,-3.88,8.51,-7.85,-19.57,-20.07,-20.19,-19.20,-5.67,-6.83,-8.23,-6.19,-4.91,26.41,32.34,64.45,28.06,280.66,-2.20,-1.68,-2.20,280.88,280.66,280.88,280.88
2021/06/09 15:00:06.283177 ,0,96070,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,38.45,101.64,49.80,0.00,0.00,-21.43,-22.17,-22.67,-22.55,-16.45,-13.30,-7.72,-8.36,-17.07,-15.69,-3.88,-11.03,-19.07,-19.44,-19.57,-20.07,-25.26,-22.30,-21.80,-0.26,-4.78,-2.97,4.30,-4.65,-3.88,8.38,-8.23,-19.57,-20.07,-20.07,-19.07,-5.67,-6.70,-8.23,-6.32,-4.91,26.27,32.34,64.60,27.92,280.66,-2.20,-1.68,-2.20,280.88,280.66,280.66,280.88
2021/06/09 15:00:07.292786 ,0,96071,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.12,0.00,37.47,101.64,47.23,0.00,0.00,-21.31,-22.30,-22.92,-22.30,-16.57,-13.18,-7.47,-8.23,-17.07,-15.57,-3.75,-10.90,-19.20,-19.57,-19.69,-19.94,-25.14,-22.42,-21.93,-0.26,-4.65,-2.97,4.30,-4.65,-3.88,8.51,-7.85,-19.57,-20.07,-20.07,-19.07,-5.55,-6.96,-8.36,-6.32,-4.78,26.41,32.48,64.45,27.64,280.88,-2.20,-1.81,-2.33,280.66,280.66,280.66,281.10
2021/06/09 15:00:08.302791 ,0,96072,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.60,0.12,0.00,37.59,101.58,47.84,0.00,0.00,-21.43,-22.30,-22.67,-22.17,-16.57,-13.18,-7.72,-8.36,-17.32,-15.82,-3.88,-10.90,-18.95,-19.32,-19.69,-20.44,-24.77,-22.17,-21.93,-0.52,-4.91,-2.97,4.43,-4.52,-4.01,8.51,-7.85,-19.57,-19.82,-19.94,-19.07,-5.55,-6.83,-8.23,-6.06,-4.65,26.41,32.20,63.71,27.64,280.66,-2.33,-1.94,-2.33,281.10,281.10,280.88,280.88
2021/06/09 15:00:09.313016 ,0,96073,00000001,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.63,0.12,0.00,38.45,101.64,47.97,0.00,0.00,-21.43,-22.17,-22.55,-22.05,-16.57,-13.43,-7.85,-8.49,-17.20,-15.82,-4.01,-10.90,-19.07,-19.32,-19.44,-20.31,-24.89,-22.05,-21.80,-0.39,-4.91,-3.10,4.43,-4.39,-3.88,8.51,-7.85,-19.44,-19.94,-19.94,-19.07,-5.67,-6.96,-8.10,-6.19,-4.78,26.41,32.34,64.30,27.78,280.66,-2.46,-1.94,-2.33,281.10,281.10,280.66,280.88
