time, SerialBuffer[bytes],Frame counter[],Status 1[],Status 2[],Rx byte number[],Rx command number[],Last command 1[],Last command 2[],Last command 3[],Last command 4[],Last command 5[],Last command 6[],Last command 7[],Pump DAC set voltage[V],Reservoir heater on temperature[degC],Reservoir heater off temperature[degC],FPGA board input voltage[V],FPGA board input current[A],TBD1[A],FPGA board temperature[degC],FPGA board pressure[kPa],PW module temperature[degC],Res. Loadcell[V],TBD3[V],RTD temperature 1(Res.)[degC],RTD temperature 2[degC],RTD temperature 3[degC],RTD temperature 4[degC],RTD temperature 5[degC],RTD temperature 6[degC],RTD temperature 7[degC],RTD temperature 8[degC],RTD temperature 9[degC],RTD temperature 10[degC],RTD temperature 11[degC],RTD temperature 12[degC],RTD temperature 13[degC],RTD temperature 14[degC],RTD temperature 15[degC],RTD temperature 16[degC],RTD temperature 17[degC],RTD temperature 18[degC],RTD temperature 19[degC],RTD temperature 20[degC],RTD temperature 21[degC],RTD temperature 22[degC],RTD temperature 23[degC],RTD temperature 24[degC],RTD temperature 25[degC],RTD temperature 26[degC],RTD temperature 27[degC],RTD temperature 28[degC],RTD temperature 29[degC],RTD temperature 30[degC],RTD temperature 31[degC],RTD temperature 32[degC],RTD temperature 33[degC],RTD temperature 34[degC],RTD temperature 35[degC],RTD temperature 36[degC],RTD temperature 37[degC],RTD temperature 38[degC],RTD temperature 39[degC],RTD temperature 40[degC],RTD temperature 41[degC],RTD temperature 42[degC],RTD temperature 43[degC],RTD temperature 44[degC],RTD temperature 45[degC],RTD temperature 46[degC],RTD temperature 47[degC],RTD temperature 48[degC]
2021/05/07 02:00:00.765698 ,181,227233,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.59,0.13,0.00,33.68,101.78,42.35,0.00,0.00,0.78,5.74,7.85,9.17,9.83,11.82,13.02,11.96,9.96,8.51,16.37,12.36,4.17,3.25,2.86,3.39,6.01,8.64,10.23,11.29,13.02,14.63,16.23,14.76,11.56,16.77,9.17,3.65,2.86,2.47,3.39,11.56,12.49,13.29,14.36,13.02,9.57,10.76,12.22,280.66,280.66,280.44,279.79,280.01,280.22,280.22,280.01,280.01
2021/05/07 02:00:02.748390 ,181,227235,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.61,0.12,0.00,31.12,101.84,42.11,0.00,0.00,0.78,5.61,7.85,9.30,9.70,11.56,13.02,12.09,9.70,8.51,16.64,12.62,4.30,3.12,2.60,3.12,5.74,8.11,10.23,11.69,13.29,14.49,16.10,14.76,11.42,16.64,9.04,3.65,2.86,2.47,3.25,11.69,12.49,13.29,14.63,13.02,9.44,10.50,12.09,280.88,280.01,280.22,280.22,280.44,280.44,280.22,279.79,280.01
2021/05/07 02:00:04.747805 ,181,227237,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.61,0.12,0.00,31.73,101.84,41.25,0.00,0.00,0.78,5.74,7.85,9.30,9.57,11.69,13.16,12.09,9.83,8.64,16.64,12.49,4.17,2.99,2.86,3.39,5.74,8.38,10.36,11.42,13.02,14.36,16.23,15.03,11.42,16.91,9.17,3.65,2.86,2.60,3.39,11.82,12.49,13.56,14.63,13.02,9.30,10.50,12.49,280.88,280.01,280.44,280.22,279.79,280.01,280.22,280.22,280.44
2021/05/07 02:00:06.744830 ,181,227239,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.59,0.12,0.00,31.00,101.73,40.89,0.00,0.00,0.65,5.74,7.98,9.44,9.70,11.42,12.76,11.82,9.83,8.38,16.37,12.76,4.43,3.25,2.60,2.73,6.01,8.25,10.10,11.29,13.16,14.89,16.37,14.89,11.56,16.91,9.17,3.52,2.60,2.47,3.39,11.82,12.36,13.42,14.63,13.02,9.44,10.36,12.36,280.88,280.22,280.44,280.22,280.01,280.22,280.22,280.22,280.66
2021/05/07 02:00:08.747506 ,181,227241,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.58,0.12,0.00,33.44,101.81,42.72,0.00,0.00,0.78,5.61,7.72,9.30,9.70,11.69,13.02,11.96,9.96,8.51,16.64,12.76,4.30,3.12,2.86,2.86,5.74,8.38,10.50,11.42,13.02,14.22,16.10,15.03,11.29,16.77,9.30,3.78,2.73,2.47,3.25,11.69,12.49,13.42,14.89,13.02,9.44,10.63,12.36,280.88,280.22,280.44,280.01,280.01,279.13,280.22,280.22,280.22
2021/05/07 02:00:10.750097 ,181,227243,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.61,0.13,0.00,31.00,101.78,41.62,0.00,0.00,0.91,5.74,7.85,9.30,9.70,11.56,12.89,12.09,9.70,8.25,16.50,12.62,4.43,3.12,2.60,2.60,5.74,8.11,10.10,11.42,13.29,14.49,16.10,14.89,11.42,16.77,9.17,3.78,2.73,2.34,3.25,11.96,12.22,13.29,14.76,13.29,9.30,10.36,12.09,280.88,280.01,280.01,280.22,280.66,280.22,280.22,280.22,280.44
2021/05/07 02:00:12.756281 ,181,227245,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.60,0.12,0.00,32.71,101.78,42.47,0.00,0.00,1.04,5.61,7.72,9.17,9.70,11.82,13.02,11.82,10.10,8.51,16.50,12.36,4.30,3.25,2.86,2.86,5.88,8.25,10.36,11.42,13.16,14.89,16.10,14.76,11.42,16.64,9.04,3.78,2.99,2.60,3.12,11.16,12.49,13.16,14.49,13.16,9.57,10.50,12.22,280.88,280.01,280.22,280.01,280.22,280.88,280.01,279.79,280.22
2021/05/07 02:00:14.756494 ,181,227247,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.59,0.12,0.00,31.49,101.78,40.76,0.00,0.00,0.91,5.61,7.72,9.30,9.70,11.69,13.02,12.09,9.83,8.51,16.64,12.62,4.30,3.12,2.73,3.25,5.74,8.25,10.50,11.56,13.02,14.22,16.23,14.89,11.29,16.77,9.17,3.65,2.86,2.47,3.25,11.82,12.49,13.42,14.63,12.89,9.30,10.63,12.36,280.88,280.01,280.44,280.22,280.01,280.01,280.22,280.22,280.01
2021/05/07 02:00:16.755224 ,181,227249,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.62,0.13,0.00,30.63,101.75,41.38,0.00,0.00,1.04,5.88,7.85,9.17,9.30,11.69,13.02,12.09,9.83,8.51,16.64,12.62,4.43,3.39,2.86,3.25,6.01,7.85,10.10,11.29,13.16,14.76,16.37,14.76,11.69,16.91,9.17,3.39,2.73,2.47,3.25,11.82,12.36,13.56,14.63,13.02,9.44,10.50,12.22,280.66,279.35,280.22,280.01,279.79,280.44,280.44,280.22,280.22
2021/05/07 02:00:18.746168 ,181,227251,00000000,00000000,0,0,B'\XE1',B'\X03',B'\X00',B'\X00',B'\X00',B'\X00',B'\XE2',0.00,-0.00,-0.00,11.59,0.13,0.00,31.85,101.75,42.72,0.00,0.00,0.78,5.74,7.98,8.91,9.57,11.42,13.02,12.22,9.70,8.51,16.64,12.76,4.30,3.12,2.73,3.52,5.35,8.38,10.36,11.42,13.02,14.36,16.23,15.03,11.42,16.91,9.17,3.78,2.60,2.34,3.39,11.96,12.49,13.56,14.76,13.16,9.30,10.50,12.22,281.32,280.01,280.22,280.22,280.22,280.01,280.22,280.22,280.44
