time, SerialBuffer[bytes],Frame counter[],Status 1[],Status 2[],Rx byte number[],Rx command number[],Last command 1[],Last command 2[],Last command 3[],Last command 4[],Last command 5[],Last command 6[],Last command 7[],Pump DAC set voltage[V],Reservoir heater on temperature[degC],Reservoir heater off temperature[degC],FPGA board input voltage[V],FPGA board input current[A],TBD1[A],FPGA board temperature[degC],FPGA board pressure[kPa],PW module temperature[degC],Res. Loadcell[V],TBD3[V],RTD temperature 1(Res.)[degC],RTD temperature 2[degC],RTD temperature 3[degC],RTD temperature 4[degC],RTD temperature 5[degC],RTD temperature 6[degC],RTD temperature 7[degC],RTD temperature 8[degC],RTD temperature 9[degC],RTD temperature 10[degC],RTD temperature 11[degC],RTD temperature 12[degC],RTD temperature 13[degC],RTD temperature 14[degC],RTD temperature 15[degC],RTD temperature 16[degC],RTD temperature 17[degC],RTD temperature 18[degC],RTD temperature 19[degC],RTD temperature 20[degC],RTD temperature 21[degC],RTD temperature 22[degC],RTD temperature 23[degC],RTD temperature 24[degC],RTD temperature 25[degC],RTD temperature 26[degC],RTD temperature 27[degC],RTD temperature 28[degC],RTD temperature 29[degC],RTD temperature 30[degC],RTD temperature 31[degC],RTD temperature 32[degC],RTD temperature 33[degC],RTD temperature 34[degC],RTD temperature 35[degC],RTD temperature 36[degC],RTD temperature 37[degC],RTD temperature 38[degC],RTD temperature 39[degC],RTD temperature 40[degC],RTD temperature 41[degC],RTD temperature 42[degC],RTD temperature 43[degC],RTD temperature 44[degC],RTD temperature 45[degC],RTD temperature 46[degC],RTD temperature 47[degC],RTD temperature 48[degC]
2021/05/26 08:00:00.412143 ,0,417330,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.60,0.13,0.00,42.60,101.67,56.39,0.00,0.00,-50.49,-57.98,-54.77,-49.32,-48.74,-46.87,-46.63,-49.09,-49.32,-49.20,-48.97,-46.98,-62.31,-66.25,-66.37,-65.69,-50.14,-48.97,-48.97,-47.80,-46.75,-46.63,-47.10,-49.09,-50.37,-16.20,-26.24,-60.04,-66.14,-66.37,-63.10,-48.74,-48.15,-47.45,-46.87,-46.98,-42.74,-44.28,-43.10,281.54,281.32,-32.33,-3.10,-7.85,280.88,280.88,280.88,281.32
2021/05/26 08:00:01.410766 ,0,417331,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.62,0.13,0.00,40.03,101.81,55.90,0.00,0.00,-50.37,-57.87,-54.54,-49.20,-48.85,-46.98,-46.75,-48.97,-49.55,-49.32,-48.85,-46.87,-62.31,-66.25,-66.48,-65.80,-50.25,-49.32,-49.09,-47.69,-46.40,-46.51,-47.22,-49.20,-50.14,-16.07,-26.24,-60.26,-66.37,-66.48,-62.65,-48.62,-48.15,-47.57,-46.87,-47.10,-42.74,-44.40,-42.98,281.76,280.66,-32.58,-3.10,-7.59,281.32,281.10,281.10,281.10
2021/05/26 08:00:02.408401 ,0,417332,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,40.28,101.81,56.27,0.00,0.00,-50.37,-57.87,-54.65,-49.67,-48.97,-46.98,-46.63,-48.97,-49.44,-49.20,-48.85,-46.87,-62.42,-66.37,-66.59,-65.69,-50.25,-49.32,-49.09,-47.80,-46.63,-46.51,-47.34,-49.09,-50.37,-16.20,-26.24,-60.26,-66.14,-66.25,-62.65,-48.74,-48.04,-47.57,-46.63,-47.10,-42.86,-44.40,-43.10,281.54,281.10,-32.33,-3.10,-7.72,280.88,280.01,280.66,280.88
2021/05/26 08:00:03.413237 ,0,417333,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.60,0.13,0.00,42.23,101.73,55.54,0.00,0.00,-50.37,-57.87,-54.54,-49.20,-48.85,-47.10,-46.98,-49.20,-49.44,-49.55,-49.20,-47.10,-62.31,-66.14,-66.37,-65.58,-50.14,-49.20,-49.09,-47.69,-46.63,-46.51,-47.10,-49.20,-50.14,-15.95,-26.00,-60.26,-66.48,-66.59,-62.87,-48.74,-48.15,-47.80,-46.87,-46.98,-42.86,-44.28,-42.74,281.54,280.88,-32.58,-3.23,-7.72,281.10,281.32,280.88,280.88
2021/05/26 08:00:04.413813 ,0,417334,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,40.64,101.73,55.66,0.00,0.00,-50.37,-57.87,-54.42,-49.32,-48.97,-46.98,-46.87,-49.09,-49.55,-49.44,-49.09,-46.98,-62.08,-66.14,-66.48,-65.69,-50.14,-49.20,-49.32,-47.69,-46.75,-46.51,-47.22,-48.97,-50.14,-15.95,-26.12,-60.38,-66.25,-66.48,-62.65,-48.39,-48.27,-47.69,-46.75,-46.87,-42.74,-44.28,-43.10,281.32,281.10,-32.33,-3.10,-7.72,280.88,280.88,280.88,280.44
2021/05/26 08:00:05.400851 ,0,417335,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,42.47,101.81,55.78,0.00,0.00,-50.49,-57.98,-54.65,-49.20,-48.74,-46.98,-46.87,-49.44,-49.20,-49.32,-48.85,-47.10,-62.31,-66.25,-66.37,-65.58,-50.25,-49.32,-49.09,-47.80,-46.75,-46.51,-47.22,-48.85,-50.37,-16.20,-26.12,-60.15,-66.03,-66.37,-62.76,-48.85,-48.04,-47.57,-46.87,-46.98,-42.74,-44.40,-43.10,281.76,281.10,-32.45,-3.36,-7.98,280.88,280.88,281.10,281.32
2021/05/26 08:00:06.397284 ,0,417336,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.62,0.13,0.00,40.64,101.87,55.05,0.00,0.00,-50.37,-57.87,-54.77,-49.44,-48.85,-46.98,-46.75,-49.09,-49.32,-49.20,-48.85,-47.10,-62.31,-66.37,-66.48,-65.58,-50.25,-49.32,-49.09,-47.69,-46.75,-46.63,-47.45,-48.97,-50.25,-16.32,-26.36,-60.38,-66.14,-66.37,-62.65,-48.74,-48.04,-47.57,-46.87,-47.10,-42.86,-44.16,-42.86,281.54,281.10,-32.33,-2.97,-7.72,280.22,280.88,280.66,280.88
2021/05/26 08:00:07.409745 ,0,417337,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.61,0.13,0.00,41.50,101.70,54.93,0.00,0.00,-50.25,-57.75,-54.54,-49.32,-48.85,-47.10,-46.87,-49.32,-49.32,-49.32,-49.20,-47.34,-62.31,-66.25,-66.25,-65.47,-50.37,-49.20,-48.97,-47.57,-46.40,-46.40,-47.22,-48.62,-50.25,-16.07,-26.12,-60.15,-66.14,-66.48,-62.87,-48.85,-47.92,-47.80,-46.87,-47.10,-42.98,-44.40,-42.98,281.54,280.88,-32.58,-3.36,-7.85,280.88,281.10,281.54,281.54
2021/05/26 08:00:08.406052 ,0,417338,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.59,0.13,0.00,42.72,101.78,56.15,0.00,0.00,-50.37,-57.87,-54.54,-49.32,-48.85,-47.10,-46.98,-49.32,-49.32,-49.44,-49.09,-47.22,-62.31,-66.14,-66.25,-65.47,-50.25,-49.32,-48.97,-47.69,-46.75,-46.40,-47.22,-48.62,-50.25,-16.07,-26.12,-60.15,-66.14,-66.48,-62.87,-48.85,-48.04,-47.57,-46.87,-47.22,-42.86,-44.28,-42.98,281.76,280.88,-32.58,-3.36,-7.85,281.10,281.10,281.32,281.32
2021/05/26 08:00:09.409600 ,0,417339,00000011,00000000,0,0,B'\XE1',B'\X01',B'E',B'\X0E',B'I',B'\X0E',B'\XEC',0.00,-50.49,-50.02,11.60,0.13,0.00,41.38,101.75,56.51,0.00,0.00,-50.49,-57.87,-54.54,-49.20,-48.85,-47.10,-46.87,-49.09,-49.55,-49.44,-49.09,-46.87,-62.19,-66.25,-66.59,-65.80,-50.14,-49.44,-49.20,-47.80,-46.63,-46.40,-47.10,-48.50,-50.02,-16.20,-26.36,-60.26,-66.25,-66.37,-62.53,-48.62,-48.15,-47.45,-46.63,-46.87,-42.98,-44.52,-43.22,281.32,281.54,-32.45,-3.23,-7.72,280.88,280.88,280.88,280.88
